appid,name,developer,publisher,owners,price,initialprice,discount,ccu,primary_genre
1327390,Sogo Vego,IL YA,IL YA,0,0.0,0,0,0,Action
1121860,Flat Earths!,"Ponywolf, Mutated Software","Ponywolf, LLC",0,0.0,0,0,0,Action
1060550,LETHAL STRIKE,windfallsoft,windfallsoft,0,8.99,899,0,0,Action
796900,Trivia Vault: Mixed Trivia 2,Ripknot Systems,Ripknot Systems,0,14.99,1499,0,0,Action
496990,Ghost Sweeper,7 Raven Studios,7 Raven Studios,0,3.99,399,0,0,Action
500790,Moribund,Traptics,Traptics,0,9.99,999,0,0,Action
771370,Confederate Express,Maksym Pashanin,Maksym Pashanin,0,3.99,399,0,0,Action
1154300,The Equinox Hunt,EvilStar Studios,EvilStar Studios,0,0.99,999,90,0,Action
1008830,孙悟空大战机器金刚 / Sun Wukong VS Robot,Bitca,Bitca,0,2.99,299,0,0,Action
409560,Run Rabbit Run,FLAT12,Absolutist Ltd.,0,3.99,399,0,0,Action
774401,Scrap Attack VR,VISR,VISR Dynamics Ltd ,0,0.99,99,0,0,Action
847590,Sword of the Black Stone,"N J FOX, KRH",,0,1.99,199,0,0,Action
1571330,Battle Royale Craft,CoolCraftGames,CoolCraftGames,0,1.99,199,0,0,Action
1451800,Super vs. World,"FlashPoint Games, LLC","FlashPoint Games, LLC",0,9.99,999,0,0,Action
1374820,MBHL20,Halt Studios,Halt Studios,0,4.99,499,0,0,Action
810000,Manaya,Wurrad,Wurrad,0,2.99,299,0,0,Action
680390,Hidden Dragon: Legend,MegaFun Games Ltd.,GAMEPOCH,0,14.99,1499,0,0,Action
1415830,Necrosis,BlackHawk Games,BlackHawk Games,0,4.99,499,0,0,Action
1467020,Aefen Fall,Studio 9.7,Studio 9.7,0,6.99,699,0,0,Action
467220,Dyna Bomb,7 Raven Studios,7 Raven Studios,0,3.99,399,0,0,Action
1701740,Noctem,Dreamtale Studio,Dreamtale Studio,0,5.99,599,0,0,Action
534320,4Team,Heisenberg Entertainment,Heisenberg Entertainment,0,0.99,99,0,0,Action
816670,Slayer Of Traitors,Tero Lunkka,Tero Lunkka,0,5.99,599,0,0,Action
1759930,Clarity of The Soul,VladEv1L,VladEv1L,0,0.75,99,24,0,Action
1564020,The Dark,Light Arc Studio Ltd,Light Arc Studio Ltd,0,1.99,199,0,0,Action
525660,Moonlit Mayhem,Bloodmane Interactive,Bloodmane Interactive,0,0.0,0,0,0,Action
718180,Super Dungeon Boy,Tower Up Studios,Tower Up Studios,0,2.99,299,0,0,Action
592390,Radline: Quarantine,Sebastian Fitt,Sebastian Fitt,0,0.0,0,0,0,Action
871940,BrawlQuest,Luven Interactive LTD,Luven Interactive LTD,0,6.99,699,0,0,Action
429360,Lupinball,Craftven,Craftven,0,9.99,999,0,0,Action
1377590,The Island,Ibis Games,Ibis Games,0,1.39,199,30,1,Action
1452410,Case Kovacs - Agent 228,Quarantine Interactive,Plug In Digital,0,0.0,0,0,0,Action
1016700,BOY BEATS WORLD,Duckbridge,Duckbridge,0,9.99,999,0,0,Action
944590,Thunder Kid,Renegade Sector Games,Renegade Sector Games,0,7.99,799,0,0,Action
626170,Apocalypse Night,Embryo,Embryo,0,0.99,99,0,0,Action
1058470,Beyond a Total Loss,Pseudobug,Pseudobug,0,2.49,999,75,0,Action
2107580,Amazing Maze,Lucky Raccoon Games,Lucky Raccoon Games,0,2.99,299,0,0,Action
592330,Roomscale Coaster,,,0,3.99,399,0,0,Action
1102260,RANK RUNNER,Iterative Interactive,Iterative Interactive,0,0.99,99,0,0,Action
1248220,无上道,无上道,无上道,0,0.0,0,0,0,Action
1332730,Kargast,Frymore,,0,9.99,999,0,0,Action
